Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Zhong Run Da 7,Product Carrier,2984,,2011,96.2,In Service,Daya Bay SPT,Daya Bay SPT,Daya Bay SPT,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2000,,,,,Category II,1,,Y,G8300ZC17B,300,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.8,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Zhong Ran 16,Oil Bunkering Tanker,1061,1334,2015,64.86,In Service,China Marine Bunker,China Marine Bunker,China Marine Bunker,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,6210ZLC-6,210,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Zichai Power,,4.2,11.2,Zichai Power,China P.R.,China P.R.,,Product Tankers,
Ya Hang 009,Product Carrier,2242,3438,2016,87.5,In Service,Rishengchang Ship,Rishengchang Ship,Rishengchang Ship,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,Unknown,,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.3,13.6,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
San Zhou 2 Hao,Product Carrier,2992,,2009,103.97,In Service,Sanzhou Trade,Sanzhou Trade,Sanzhou Trade,China P.R.,,LS MDO,Diesel 4-Stroke,,,,,,,,,Category II,1,,Y,,,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,,,5.45,15,,China P.R.,China P.R.,,Product Tankers,
Xin De 116,Product Carrier,2993,4986,2015,96.9,In Service,Heshun Shipping,Heshun Shipping,Heshun Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1941,,,,,Category II,1,,Y,8320ZCd-4,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.85,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Xing Hang 33,Product Carrier,2997,4642,2012,96.09,In Service,Cangnan Xinghang,Cangnan Xinghang,Cangnan Xinghang,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2060,,,,,Category II,1,,Y,8320ZCJ-6,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.77,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Jun Hua You 16,Product Carrier,2952,4215,2011,97.28,In Service,Junhua Shipping,Junhua Shipping,Junhua Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc3B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.59,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Kai Feng 15,Product Carrier,2999,,2011,96.09,In Service,Kaifeng Shipping,Kaifeng Shipping,Kaifeng Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.81,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hua Chen 69,Product Carrier,2991,4405,2011,96.43,In Service,Zhanjiang Haifu Shpg,Zhanjiang Haifu Shpg,Zhanjiang Haifu Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc3B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15.8,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Ming Feng 2,Product Carrier,2427,3558,2011,89,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1456,,,,,Category II,1,,Y,6320ZCd-4,6320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.4,13.66,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Bo Feng 16,Product Carrier,2991,4900,2013,96.93,In Service,Bofeng Changshu Ship,Bofeng Changshu Ship,Bofeng Changshu Ship,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2060,,,,,Category II,1,,Y,8320ZCJ-6,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,6.05,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Guo Yang 118,Product Carrier,2997,4492,2012,99.93,In Service,Guoyang Ship,Guoyang Ship,Guoyang Ship,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2000,,,,,Category II,1,,Y,G8300ZC17B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Da Dong Kai 6,Product Carrier,2997,4496,2012,96.09,In Service,Dadongkai Shipping,Dadongkai Shipping,Dadongkai Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1941,,,,,Category II,1,,Y,8320ZCd-4,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.68,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Da An 28,Product Carrier,2996,4892,2018,99.98,In Service,Daan Ship,Daan Ship,Daan Ship,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1764,,,,,Category II,1,,Y,8320ZCd-8,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.38,16,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Ning Feng You 6,Product Carrier,2125,3131,2015,78.6,In Service,Ningbo Ningfeng,Ningbo Ningfeng,Ningbo Ningfeng,China P.R.,,LS MDO,Diesel 4-Stroke,,,,706,,,,,Category II,1,,Y,8170ZC480-1,170,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Weichai Heavy,,4.8,14.8,Weichai Holding,China P.R.,China P.R.,,Product Tankers,
Yu Shun 26,Product Carrier,2940,4300,2011,97.28,In Service,Yushun Shpg,Yushun Shpg,Yushun Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yu Shun 88,Product Carrier,2940,4210,2011,97.28,In Service,Yushun Shpg,Yushun Shpg,Yushun Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yu Shun 29,Product Carrier,2978,4300,2011,97.28,In Service,Yushun Shpg,Yushun Shpg,Yushun Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yu Shun 69,Product Carrier,2940,4552,2017,97.28,In Service,Yushun Shpg,Yushun Shpg,Yushun Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc3B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hong You 15,Product Carrier,2979,4472,2012,96.17,In Service,Haihong Trans,Haihong Trans,Haihong Trans,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.8,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Chang Feng You 2,Product Carrier,2942,4400,2012,95.85,In Service,Changdao Changfeng,Changdao Changfeng,Changdao Changfeng,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Chang Feng You 7,Product Carrier,2950,4604,2013,97.28,In Service,Changdao Changfeng,Changdao Changfeng,Changdao Changfeng,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Qing Hai You 17,Product Carrier,2996,4354,2014,96.09,In Service,Jinhaian Shipping,Jinhaian Shipping,Jinhaian Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.4,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Kang Fa 156,Product Carrier,1950,,2012,97.28,In Service,Zhoushan Putuo,Zhoushan Putuo,Zhoushan Putuo,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.58,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Heng Fan 17,Product Carrier,2951,4249,2012,97.28,In Service,Rishengchang Ship,Rishengchang Ship,Rishengchang Ship,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Heng Fan 3,Product Carrier,2951,4568,2012,96.3,In Service,Fujie Shipping,Fujie Shipping,Fujie Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Xin Run 18,Product Carrier,2984,4639,2011,96.2,In Service,Zhejiang Xinrun,Zhejiang Xinrun,Zhejiang Xinrun,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2000,,,,,Category II,1,,Y,G8300ZC16B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.8,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Xin Wen Jin 1,Product Carrier,2579,,2011,96.4,In Service,Wenjin Shipping,Wenjin Shipping,Wenjin Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.39,14.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Xin Yuan You 10,Product Carrier,2998,,2011,96.09,In Service,Xinyuanhai Shipping,Xinyuanhai Shipping,Xinyuanhai Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.9,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yu Cheng,Product Carrier,1307,,2011,74.3,In Service,Yucheng Petroleum,Yucheng Petroleum,Yucheng Petroleum,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1000,,,,,Category II,1,,Y,,,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,,,4.08,11.8,,China P.R.,China P.R.,,Product Tankers,
Yu Rong,Product Carrier,1307,,2013,74.3,In Service,Yucheng Petroleum,Yucheng Petroleum,Yucheng Petroleum,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1000,,,,,Category II,1,,Y,,,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,,,4.09,11.8,,China P.R.,China P.R.,,Product Tankers,
Yu Hong,Product Carrier,1307,,2011,74.3,In Service,Yucheng Petroleum,Yucheng Petroleum,Yucheng Petroleum,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1000,,,,,Category II,1,,Y,,,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,,,4.08,11.8,,China P.R.,China P.R.,,Product Tankers,
Sheng Rong 16,Product Carrier,2952,4502,2011,97.28,In Service,Shengrong Shipping,Shengrong Shipping,Shengrong Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.58,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yong Feng Da 1,Product Carrier,2950,4558,2012,97.28,In Service,Zhejiang Yongfengda,Zhejiang Yongfengda,Zhejiang Yongfengda,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.58,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yong He 18 Hao,Product Carrier,2998,4923,2014,96.09,In Service,Yonghe Shipping,Yonghe Shipping,Yonghe Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1950,,,,,Category II,1,,Y,NY9210,NY210,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,YCRRC Engine,,5.9,15.2,YCRRC Engine,China P.R.,China P.R.,,Product Tankers,
Yong Cheng 12,Product Carrier,2939,,2012,95.85,In Service,Zhoushan Yongcheng M,Zhoushan Yongcheng M,Zhoushan Yongcheng M,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.59,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yong Cheng 569,Product Carrier,2740,,2013,97.1,In Service,Zhoushan Yongcheng M,Zhoushan Yongcheng M,Zhoushan Yongcheng M,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,5.3,14.38,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Zhi Xing 568,Product Carrier,2998,4599,2012,96.09,In Service,Xiamen Ocean Star,Xiamen Ocean Star,Xiamen Ocean Star,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.89,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Zhi Xing 588,Product Carrier,2998,4955,2011,96.09,In Service,Xiamen Ocean Star,Xiamen Ocean Star,Xiamen Ocean Star,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.9,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Zhi Xing 598,Product Carrier,2998,4998,2012,96.09,In Service,Xiamen Ocean Star,Xiamen Ocean Star,Xiamen Ocean Star,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.89,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Zhi Xing 166,Product Carrier,2525,3896,2006,91,In Service,Xiamen Ocean Star,Xiamen Ocean Star,Xiamen Ocean Star,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1323,,,,,Category II,1,,Y,G6300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,13.6,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Fu 68,Product Carrier,2983,4997,2013,96.8,In Service,Zhanjiang Haifu Shpg,Zhanjiang Haifu Shpg,Zhanjiang Haifu Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2000,,,,,Category II,1,,Y,G8300ZC16B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,16.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Hai Xiong You 6,Product Carrier,2984,4815,2014,96.8,In Service,Haixiong Oil Trans,Haixiong Oil Trans,Haixiong Oil Trans,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2000,,,,,Category II,1,,Y,G8300ZC16B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.46,16.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Run Ji 9,Product Carrier,2995,4750,2013,95.8,In Service,Runji Shipping,Runji Shipping,Runji Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,16,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Bo Hai Gong 7,Product Carrier,2515,3396,2013,90.3,In Service,Zhongsheng Bohai,Zhongsheng Bohai,Zhongsheng Bohai,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.4,13.66,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Bo Hai Gong 9,Product Carrier,2528,,2012,89,In Service,Zhongsheng Bohai,Zhongsheng Bohai,Zhongsheng Bohai,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,Unknown,,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Ningbo C.S.I. Power,,4.89,14.6,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Gang Sheng 7,Product Carrier,2635,4435,2012,97.2,In Service,Gangcheng Shipping,Gangcheng Shipping,Gangcheng Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.48,14.8,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yuan Feng,Product Carrier,2826,4205,2013,96.6,In Service,Heshun Shipping,Heshun Shipping,Heshun Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1545,,,,,Category II,1,,Y,6320ZCd-6,6320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.28,14.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Yuan Shun,Product Carrier,2993,4994,2015,96.9,In Service,Rongcheng Lutai Shpg,Rongcheng Lutai Shpg,Rongcheng Lutai Shpg,China P.R.,,LS MDO,Diesel 4-Stroke,,,,1941,,,,,Category II,1,,Y,8320ZCd-4,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.85,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Rui Yun 7,Product Carrier,2952,4158,2011,97.28,In Service,Zhejiang Ruiyuan,Zhejiang Ruiyuan,Zhejiang Ruiyuan,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,Unknown,,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.58,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Bai Fu Yang 128,Product Carrier,2950,4555,2013,97.28,In Service,Hailian Bunker,Hailian Bunker,Hailian Bunker,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.6,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Bai Fu Yang 129,Product Carrier,2994,,2011,96.17,In Service,Hailian Bunker,Hailian Bunker,Hailian Bunker,China P.R.,,LS MDO,Diesel 4-Stroke,,,,2265,,,,,Category II,1,,Y,8320ZCd-6,320,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Guangzhou Diesel,,5.87,15.2,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Yi Shun 10,Product Carrier,2950,4616,2012,97.28,In Service,Yishun Shipping,Yishun Shipping,Yishun Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.58,15,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Yi Shun 17,Product Carrier,2635,4000,2012,97.2,In Service,Yishun Shipping,Yishun Shipping,Yishun Shipping,China P.R.,,LS MDO,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,GN6320Zc2B,GN320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.48,14.8,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Sui Hai Hui 688,Product Carrier,2967,3800,2010,98.9,In Service,Haihui Shipping,Haihui Shipping,Haihui Shipping,China P.R.,,,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,LB8250ZLC-4,LB250,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Zichai Power,,5.2,16.5,Zichai Power,China P.R.,China P.R.,,Product Tankers,
Sui Hai Hui 988,Product Carrier,2990,4900,2012,99.49,In Service,Haihui Shipping,Haihui Shipping,Haihui Shipping,China P.R.,,,Diesel 4-Stroke,,,,735,,,,,Category II,1,,Y,LB8250ZLC-4,LB250,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Zichai Power,,5.38,16.5,Zichai Power,China P.R.,China P.R.,,Product Tankers,
Ying Gang You 7,Product Carrier,1987,2220,2013,79.8,In Service,Yingkou Port Bunker,Yingkou Port Bunker,Yingkou Port Bunker,China P.R.,,,Diesel 4-Stroke,,,,1396,,,,,Category II,1,,Y,XCW6200ZC,CW200,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Weichai Heavy,,4.5,13,Weichai Holding,China P.R.,China P.R.,,Product Tankers,
Tong Yu 8,Product Carrier,2996,4511,2013,99.93,In Service,Ningbo Lianyue Shpg,Ningbo Lianyue Shpg,Ningbo Lianyue Shpg,China P.R.,,,Diesel 4-Stroke,,,,2060,,,,,Category II,1,,Y,8320ZCJ-6,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.6,15.2,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Min You 101,Product Carrier,2871,4711,2007,99.87,In Service,Shihua Shipping,Shihua Shipping,Shihua Shipping,China P.R.,,,Diesel 4-Stroke,,,,1545,,,,,Category II,1,,Y,6320ZCd-6,6320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,6.1,14.2,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Min You 103,Product Carrier,2998,4850,2011,96.09,In Service,Shihua Shipping,Shihua Shipping,Shihua Shipping,China P.R.,,,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,G8300ZC18B,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,,5.89,15.2,Ningbo C.S.I. Power,China P.R.,China P.R.,,Product Tankers,
Lu Dao You 3,Product Carrier,2997,4841,2013,96.09,In Service,Baiyang Shipping,Baiyang Shipping,Baiyang Shipping,China P.R.,,,Diesel 4-Stroke,,,,2060,,,,,Category II,1,,Y,8320ZCJ-6,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.7,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Fantom,Oil Bunkering Tanker,1049,1601,2012,65.6,In Service,Komplekt Service,Komplekt Service,Komplekt Service,Russia,,MDO,Diesel 4-Stroke,,,,746,MDO,,,,Category II,1,,Y,KTA19-M,KTA19,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Cummins Inc,9.5,3.55,11.5,Cummins Inc,China P.R.,Russia,CZ1107,Product Tankers,
Xin Hang 301,Product Carrier,2996,4938,2013,99.93,In Service,Zhe Jiang Xin Hang,Zhe Jiang Xin Hang,Zhe Jiang Xin Hang,Unknown,,MDO,Diesel 4-Stroke,,,,2060,,,,,Category II,1,,Y,8320ZCd-6,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.72,15.2,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Tian Sheng You 7,Product Carrier,2997,4999,2014,96.09,In Service,Zhejiang Longhua Shi,Zhejiang Longhua Shi,Zhejiang Longhua Shi,China P.R.,,,Diesel 4-Stroke,,,,1765,,,,,Category II,1,,Y,8320ZCd-4,320,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Guangzhou Diesel,,5.78,15.8,Guangzhou Diesel,China P.R.,China P.R.,,Product Tankers,
Hai Zhi Run 7,Product Carrier,7984,12691,2011,141.7,In Service,Haizhirun Marine,Haizhirun Marine,Haizhirun Marine,China P.R.,,IFO 380,Diesel 4-Stroke,,,,3310,,,,,Category II,1,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handy Products Tankers 10-54,999 dwt",,Yanmar,13,7.8,20,Yanmar,China P.R.,China P.R.,2008-06,Product Tankers,
Pacific Energy 138,Product Carrier,2608,3929,2011,94.8,In Service,Chuang Xin Grp Ltd,Chuang Xin Grp Ltd,Chuang Xin Grp Ltd,Singapore,,,Diesel 4-Stroke,,,,1618,,,,,Category II,1,,Y,6DKM-26,DKM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Daihatsu,11.8,5.4,14.2,Daihatsu,China P.R.,Hong Kong,NBDS-04-1001,Product Tankers,
