Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Pascal,Fully Cellular Container,2986,4830,1996,98.69,In Service,High Waves Marine,High Waves Marine,,Comoro Islands,,IFO 180,Diesel 4-Stroke,,366,,2940,,,,,IC,3,,Y,8M453C,M453,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,15,5.91,16.9,Caterpillar,Germany,Bahrain,1537,Containerships,12.5
Bulgarie,Fully Cellular Container,2900,4900,1997,98.34,Idle,Alkan Abadi,Alkan Abadi,Alkan Abadi,Indonesia,,IFO 180,Diesel 4-Stroke,,366,,2942,,,,,IC,3,,Y,8M453C,M453,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,15.3,5.91,16.9,Caterpillar,Germany,Indonesia,1539,Containerships,12.5
Meratus Dili,Fully Cellular Container,5553,6853,1997,118.16,In Service,Pelayaran Meratus,Pelayaran Meratus,Pelayaran Meratus,Indonesia,,IFO 180,Diesel 4-Stroke,,600,1308,5999,Unspec,,,,IC,3,,Y,8M552C,M552,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,16.5,6.47,18.8,Caterpillar,Netherlands,Indonesia,9570,Containerships,23
Lord Joy,Fully Cellular Container,3957,5388,1994,107.98,In Service,Joy Marine Co,Joy Marine Co,,Belize,,IFO 180,Diesel 4-Stroke,,448,,2099,Unspec,,,,IC,3,,Y,TBD645-9,645,Diesel 4-Stroke,"Feeder 100-1,000",,MWM,15,5.99,16.4,Caterpillar,Germany,Romania,172,Containerships,15
MC Achiever,Fully Cellular Container,6246,7233,1997,121.91,In Service,Moreta Shipping,Moreta Shipping,Moreta Shipping,Philippines,,IFO 180,Diesel 4-Stroke,,584,,5774,MGO,,,,IC,3,,Y,6L48/60,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,18,7.26,18.6,MAN Energy Solutions,Turkey,Philippines,105,Containerships,27
Navi Star,Fully Cellular Container,4178,5944,1996,110.57,In Service,Kadir Colak,Kadir Colak,,Palau,,IFO 380,Diesel 4-Stroke,,448,624,3520,,,,,IC,3,,Y,8M32,M32,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,15,6.05,15.9,Caterpillar,Netherlands,Turkey,390,Containerships,14
Kreta S,Fully Cellular Container,10384,12238,1998,149,In Service,Lubeca Marine,Lubeca Marine,,Antigua & B.,,IFO 380,Diesel 2-Stroke,,1138,,11472,,,,,IC,3,,Y,6L60MC Mk4,L60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19,7.7,22.7,MAN Energy Solutions,Turkey,Germany,111,Containerships,45
Sarvin,Fully Cellular Container,32700,42240,2000,240.22,Idle,Rahbaran Omid Darya,IRISL,HDS Lines,Iran,,IFO 380,Diesel 2-Stroke,,3300,,24182,,,,,IC,3,40,Y,8S70MC-C7,S70,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,22,11.7,32.2,MAN Energy Solutions,South Korea,Iran,1246,Containerships,90
Perarin,Fully Cellular Container,36014,41978,2000,240.22,Idle,Rahbaran Omid Darya,IRISL,HDS Lines,Iran,,IFO 380,Diesel 2-Stroke,,3300,,24880,,,,,IC,3,40,Y,8S70MC-C7,S70,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,22,11.7,32.2,MAN Energy Solutions,South Korea,Iran,1247,Containerships,90
Explorador,Fully Cellular Container,4944,4150,1970,114.51,In Service,Navemar SA,Navemar SA,Navemar SA,Paraguay,,IFO 180,Diesel 4-Stroke,,486,,2206,Unspec,,,,IC,3,,Y,TBD501-8,501,Diesel 4-Stroke,"Feeder 100-1,000",,MWM,13.5,4.26,20.3,Caterpillar,Netherlands,Paraguay,336,Containerships,14
Princess Maria,Fully Cellular Container,3622,4449,1977,97.54,In Service,Cedar Marine,Cedar Marine,,Tonga,,IFO 380,Diesel 4-Stroke,,348,,2942,Unspec,,,,IC,3,,Y,12M453AK,M453,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,14.5,5.6,16.06,Caterpillar,Germany,Lebanon,803,Containerships,14
Span Asia 31,Fully Cellular Container,7676,8675,1992,126.63,In Service,Phil Span Asia,Phil Span Asia,Phil Span Asia,Philippines,,IFO 380,Diesel 4-Stroke,,724,,5322,MGO,,,,IC,3,,Y,8M552C,M552,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,16,7.5,20.5,Caterpillar,Denmark,Philippines,184,Containerships,22
Span Asia 27,Fully Cellular Container,7676,8675,1991,126.63,In Service,Phil Span Asia,Phil Span Asia,Phil Span Asia,Philippines,,IFO 380,Diesel 4-Stroke,,724,1040,5322,MGO,,,,IC,3,,Y,8M552C,M552,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,16,7.5,20.5,Caterpillar,Denmark,Philippines,183,Containerships,22
Sinar Sorong,Fully Cellular Container,5250,7600,1979,120.4,In Service,Pelayaran Manalagi,Pelayaran Manalagi,Samudera Indonesia,Indonesia,,IFO 380,Diesel 2-Stroke,,431,,2942,Unspec,,,,IC,3,,Y,6UET45/80D,UET45,Diesel 2-Stroke,"Feeder 100-1,000",,Mitsubishi,14,6.49,17.84,Mitsubishi HI,Singapore,Indonesia,134,Containerships,14
Bei Hang 3,Fully Cellular Container,5252,7415,1979,120.4,In Service,Yingkou Beifang,Yingkou Beifang,Yingkou Beifang,China P.R.,,IFO 180,Diesel 2-Stroke,,429,,2942,Unspec,,,,IC,3,,Y,6UET45/80D,UET45,Diesel 2-Stroke,"Feeder 100-1,000",,Mitsubishi,12,6.5,17.83,Mitsubishi HI,Singapore,China P.R.,133,Containerships,13
Harvest,Fully Cellular Container,13335,17870,1986,158.81,Idle,Hongxiang Marine,Hongxiang Marine,,Moldova,,IFO 180,Diesel 2-Stroke,,884,1368,7598,Unspec,,,,IC,3,,Y,K5SZ70/125BL,70/125,Diesel 2-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,14.8,10.1,23.05,MAN Energy Solutions,Germany,Hong Kong,204/1464,Containerships,26
MSC Atlantic,Fully Cellular Container,37071,46975,1991,237,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3005,,21698,IFO 380,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,12,32.2,MAN Energy Solutions,Germany,Italy,268,Containerships,91
MSC Santhya,Fully Cellular Container,37071,47120,1991,237,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3005,,21698,IFO 380,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.2,MAN Energy Solutions,Germany,Italy,90,Containerships,91
MSC Shannon,Fully Cellular Container,37071,47120,1991,237,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3007,,21698,IFO 380,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.2,MAN Energy Solutions,Germany,Italy,91,Containerships,91
Messini,Fully Cellular Container,25499,34167,1997,199.85,In Service,Costamare Shipping,Costamare Shipping,Evergreen Marine,Liberia,,IFO 380,Diesel 2-Stroke,,2442,,16000,,,,,IB,4,,Y,8UEC60LS,UEC60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Mitsubishi,21,11.56,29.8,Mitsubishi HI,Germany,Greece,518,Containerships,63.2
Contship Eco,Fully Cellular Container,7519,9906,2008,124.5,In Service,Contships Management,Contships Management,,Liberia,,IFO 180,Diesel 4-Stroke,,752,1455,4400,,,,,IB,4,,Y,8PC2.6L,PC2,Diesel 4-Stroke,"Feeder 100-1,000",,Pielstick,16,7.41,20.8,MAN Energy Solutions,China P.R.,Greece,,Containerships,18
MSC Nederland,Fully Cellular Container,37071,47120,1992,237,In Service,Niki Shpg Co Inc,Niki Shpg Co Inc,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3007,,21698,IFO 380,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.2,MAN Energy Solutions,Germany,Greece,1093,Containerships,91
MSC Mandy,Fully Cellular Container,37071,47120,1993,237,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3005,,21698,,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.2,MAN Energy Solutions,Germany,Italy,1094,Containerships,91
MSC Suez,Fully Cellular Container,36452,46975,1993,237,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,3007,,21698,,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.26,MAN Energy Solutions,Germany,Italy,271,Containerships,91
MSC Jordan,Fully Cellular Container,37071,46975,1993,237,In Service,MSC,MSC,MSC,Panama,Fitted,IFO 380,Diesel 2-Stroke,,3007,,21675,IFO 380,,,,IB,4,,Y,7L80MC Mk1,L80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,21,11.98,32.26,MAN Energy Solutions,Germany,Italy,272,Containerships,91
Godafoss,Fully Cellular Container,14664,17042,1995,165.6,In Service,Eimskip,Eimskip,Eimskip,Faeroes,,IFO 380,Diesel 2-Stroke,,1457,3040,14315,IFO 380,,,,IB,4,,Y,7S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,8.95,27.2,MAN Energy Solutions,Denmark,Iceland,180,Containerships,56.5
Laxfoss,Fully Cellular Container,14664,17042,1995,165.6,In Service,Eimskip,Eimskip,Eimskip,Faeroes,,IFO 380,Diesel 2-Stroke,,1457,3040,14315,IFO 380,,,,IB,4,,Y,7S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,8.95,27.2,MAN Energy Solutions,Denmark,Iceland,181,Containerships,56.5
Atlantic Comet,Fully Cellular Container,3999,5214,1995,100.6,In Service,Oost Atlantic Line,Atlantic Horizon,,Cyprus,,IFO 180,Diesel 4-Stroke,,508,,3825,Unspec,,,,IB,4,,Y,TBD645-9,645,Diesel 4-Stroke,"Feeder 100-1,000",,MWM,15.5,6.56,18.2,Caterpillar,Germany,Netherlands,1105,Containerships,17.5
MSC Joy,Fully Cellular Container,30567,31160,1992,202.5,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,1893,14400,16260,IFO 380,,,,IB,4,,Y,6RTA76,RTA76,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,19.2,10.55,31,Sulzer,Poland,Italy,B355/4,Containerships,65
Baltic Fulmar,Fully Cellular Container,16324,16000,2005,169,In Service,Schulte Group,Schulte Group,X-Press Feeders,Cyprus,,IFO 380,Diesel 2-Stroke,,1600,1176,12640,,,,,IA SUPER,6,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,27.2,MAN Energy Solutions,Germany,Germany,672,Containerships,49.5
Baltic Petrel,Fully Cellular Container,16324,16000,2005,169,In Service,Schulte Group,Schulte Group,X-Press Feeders,Cyprus,,IFO 380,Diesel 2-Stroke,,1600,1176,12640,,,,,IA SUPER,6,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,27.2,MAN Energy Solutions,Germany,Germany,673,Containerships,49.5
Baltic Shearwater,Fully Cellular Container,16324,16000,2005,169,In Service,Schulte Group,Schulte Group,Unifeeder,Cyprus,,IFO 380,Diesel 2-Stroke,,1600,1176,12640,,,,,IA SUPER,6,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,27.2,MAN Energy Solutions,Germany,Germany,674,Containerships,49.5
Irena Arctica,Fully Cellular Container,3939,5817,1994,108.7,In Service,Royal Arctic Line,Royal Arctic Line,Royal Arctic Line,Danish Int'l,,IFO 380,Diesel 4-Stroke,,378,1318,5884,,,,,IA SUPER,6,,Y,12V28/32,28/32,Diesel 4-Stroke,"Feeder 100-1,000",,MAN B. & W. Alpha,14.5,6.5,21.5,MAN Energy Solutions,Denmark,Greenland,189,Containerships,
Dance,Fully Cellular Container,8032,10316,2006,137.76,In Service,Ernst Russ GmbH,Ernst Russ AG,W.E.C. Lines,Madeira,,IFO 180,Diesel 4-Stroke,,822,1940,8400,IFO 380,,,,IA SUPER,6,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17,7.2,21.7,Caterpillar,Germany,Germany,683,Containerships,30
JSP Mistral,Fully Cellular Container,8032,9024,2009,138.15,In Service,Jebsen Shipping,Jebsen Shipping,Maersk,Antigua & B.,,IFO 380,Diesel 4-Stroke,,907,1346,9000,,,,,IA SUPER,6,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18,7.75,21.7,Caterpillar,Germany,Germany,678,Containerships,33
Thetis D,Fully Cellular Container,17488,17850,2009,168.11,In Service,Irish Continental,Irish Continental,Unifeeder,Cyprus,,IFO 380,Diesel 4-Stroke,,1404,,11200,,,,,IA SUPER,6,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.3,9.6,25.9,MAN Energy Solutions,Germany,Ireland,1291,Containerships,47.3
Navi Baltic,Fully Cellular Container,17488,17850,2009,168.11,In Service,Amisco Ltd,Amisco Ltd,COSCO Shipping Lines,Madeira,,IFO 380,Diesel 4-Stroke,,1404,,11200,IFO 380,,,,IA SUPER,6,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.3,9.6,26.8,MAN Energy Solutions,Germany,Estonia,1263,Containerships,47.3
Malik Arctica,Fully Cellular Container,10537,8438,2017,114.4,In Service,Royal Arctic Line,Royal Arctic Line,Royal Arctic Line,Danish Int'l,,IFO 380,Diesel 2-Stroke,,606,1760,8280,,,,,IA SUPER,6,,Y,6S46ME-B8.3,S46,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,15.3,8.2,22.7,MAN Energy Solutions,Poland,Greenland,B204/1,Containerships,
Charlotta B,Fully Cellular Container,17488,17850,2009,168.11,In Service,Gerd Bartels,Gerd Bartels,Hapag-Lloyd Cont,Liberia,,IFO 380,Diesel 4-Stroke,,1404,2571,11200,,,,,IA SUPER,6,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.3,9.6,25.9,MAN Energy Solutions,Germany,Germany,1266,Containerships,47.3
OOCL Rauma,Fully Cellular Container,17600,16950,2009,167,In Service,JR Shipping BV,JR Shipping BV,OOCL,Netherlands,,IFO 380,Diesel 4-Stroke,,1404,2571,11200,,,,,IA SUPER,6,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19,9.61,26.8,MAN Energy Solutions,Germany,Netherlands,1294,Containerships,47.3
Heinrich Ehler,Fully Cellular Container,17488,17850,2008,168.11,In Service,Heinz Ehler,Heinz Ehler,Unifeeder,Madeira,,IFO 380,Diesel 4-Stroke,,1404,,11200,,,,,IA SUPER,6,,Y,8L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.3,9.6,25.9,MAN Energy Solutions,Germany,Germany,1261,Containerships,47.3
Vera Rambow,Fully Cellular Container,17488,17850,2008,168.11,In Service,Reederei Rambow,Reederei Rambow,Unifeeder,Germany,,IFO 380,Diesel 4-Stroke,,1421,2571,11200,,,,,IA SUPER,6,,Y,8L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19,9.6,26.8,MAN Energy Solutions,Germany,Germany,1265,Containerships,39.1
Iduna,Fully Cellular Container,7112,8820,2007,125.85,In Service,Unitas Schiff,Unitas Schiff,,Cyprus,,IFO 180,Diesel 4-Stroke,,801,1348,8400,Unspec,,,,IA SUPER,6,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.83,21.7,Caterpillar,Germany,Germany,684,Containerships,33
Steen,Fully Cellular Container,7950,10500,2008,139.76,In Service,Jens & Waller KG,Jens & Waller KG,,Cyprus,,IFO 380,Diesel 4-Stroke,,907,1346,9000,,,,,IA SUPER,6,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18,7.2,21.7,Caterpillar,Germany,Germany,677,Containerships,
Mary Arctica,Fully Cellular Container,10300,8800,2005,113,In Service,Royal Arctic Line,Royal Arctic Line,Royal Arctic Line,Danish Int'l,,IFO 380,Diesel 2-Stroke,,582,1600,7860,IFO 380,,,,IA SUPER,6,,Y,6S46MC-C7.1,S46,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,15.3,8.2,22.7,MAN Energy Solutions,Poland,Greenland,1104,Containerships,31
Baltic Tern,Fully Cellular Container,16324,15956,2005,169,In Service,Schulte Group,Schulte Group,CMA CGM,Cyprus,,IFO 380,Diesel 2-Stroke,,1638,1176,12640,,,,,IA SUPER,6,,Y,8S50MC-C8.1,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9,27.2,MAN Energy Solutions,Germany,Germany,671,Containerships,49.5
Alopo,Fully Cellular Container,7464,8262,2004,129.2,In Service,Toba Shpmngmnt,Toba Shpmngmnt,Akkon Lines,Liberia,,IFO 380,Diesel 4-Stroke,,686,,7096,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,Georgia,437-4,Containerships,32
Osaka Voyager,Fully Cellular Container,7150,8400,2005,127.95,In Service,Sinokor Merchant,Sinokor Merchant,Sinokor Merchant,South Korea,,IFO 380,Diesel 4-Stroke,,698,,7096,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,South Korea,437-5,Containerships,32
Hai Su 3,Fully Cellular Container,7150,8400,2006,129.2,In Service,Forever Rich Shpg,Forever Rich Shpg,Quanzhou Ansheng,Hong Kong,,IFO 380,Diesel 4-Stroke,,698,1500,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,Hong Kong,437-8,Containerships,32
Hai Su 6,Fully Cellular Container,7150,8400,2006,129.2,In Service,Quanzhou Ansheng,Quanzhou Ansheng,Quanzhou Ansheng,China P.R.,,IFO 380,Diesel 4-Stroke,,698,,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,China P.R.,437-9,Containerships,32
Hai Su 5,Fully Cellular Container,7150,8400,2007,127.95,In Service,Forever Rich Shpg,Forever Rich Shpg,Quanzhou Ansheng,Hong Kong,,IFO 380,Diesel 4-Stroke,,698,1500,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,Hong Kong,437-10,Containerships,32
Oceanex Avalon,Fully Cellular Container,14639,14747,2005,148.9,In Service,Oceanex,Oceanex,Oceanex,Canada,,IFO 380,Diesel 4-Stroke,,1004,2664,11120,,,,,IA,5,43.5,Y,8L56/64,56/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,20,9.6,25.9,MAN Energy Solutions,Germany,Canada,1226,Containerships,
JSP Rider,Fully Cellular Container,7500,10500,2006,140.84,In Service,Jebsen Shipping,Jebsen Shipping,BG Freight Lines,Antigua & B.,,IFO 380,Diesel 4-Stroke,,804,,6178,,,,,IA,5,18,Y,9M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,7.33,21.8,Caterpillar,Netherlands,Germany,856,Containerships,34.5
Dream,Fully Cellular Container,7500,10500,2006,140.64,In Service,Mercator Navigation,Mercator Navigation,Samskip HF,Madeira,,IFO 380,Diesel 4-Stroke,,804,,6178,,,,,IA,5,,Y,9M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,7.33,21.8,Caterpillar,Netherlands,Germany,857,Containerships,34.5
Vostochny Voyager,Fully Cellular Container,7150,8400,2005,129.95,In Service,Sinokor Merchant,Sinokor Merchant,Sinokor Merchant,South Korea,,IFO 380,Diesel 4-Stroke,,698,,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,South Korea,437-7,Containerships,32
Avila,Fully Cellular Container,9939,11700,2007,140.66,In Service,Tom Worden Schiffs,Tom Worden Schiffs,,Madeira,,IFO 380,Diesel 4-Stroke,,894,3040,9000,,,,,IA,5,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,8.7,23.2,Caterpillar,China P.R.,Germany,02C-119,Containerships,36
Gesina Schepers,Fully Cellular Container,9935,11700,2007,140.78,In Service,HS Schiffahrts,HS Schiffahrts,,Antigua & B.,,IFO 380,Diesel 4-Stroke,,869,3040,9000,,,,,IA,5,,Y,9M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,8.7,23.2,Caterpillar,China P.R.,Germany,02C-120,Containerships,34
Mastery D,Fully Cellular Container,8970,10600,2006,154.85,In Service,Reederei Drevin,Reederei Drevin,BG Freight Lines,Liberia,,IFO 380,Diesel 4-Stroke,,917,900,7999,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.7,6.9,21.5,Caterpillar,Netherlands,Germany,566,Containerships,32
X-Press Ganges,Fully Cellular Container,8970,10600,2006,154.85,In Service,Sea Consortium,Sea Consortium,X-Press Feeders,Singapore,,IFO 380,Diesel 4-Stroke,,917,,7999,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.7,6.9,21.5,Caterpillar,Netherlands,Singapore,567,Containerships,32
Motivation D,Fully Cellular Container,8970,10600,2006,154.85,In Service,Reederei Drevin,Reederei Drevin,BG Freight Lines,Liberia,,IFO 380,Diesel 4-Stroke,,917,,7999,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.7,6.9,21.5,Caterpillar,Netherlands,Germany,568,Containerships,32
Reinhard Schepers,Fully Cellular Container,7660,13500,2004,164.65,In Service,HS Schiffahrts,HS Schiffahrts,X-Press Feeders,Antigua & B.,,IFO 380,Diesel 4-Stroke,,1100,1113,7200,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MaK,18.5,7.1,21.5,Caterpillar,Netherlands,Germany,557,Containerships,29
Endeavor,Fully Cellular Container,7642,9168,2005,134.65,In Service,JR Shipping BV,JR Shipping BV,DFDS,Netherlands,,IFO 380,Diesel 4-Stroke,,750,,7200,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18,7,21.5,Caterpillar,Romania,Netherlands,572,Containerships,33
Endurance,Fully Cellular Container,7650,9450,2005,134.65,In Service,JR Shipping BV,JR Shipping BV,EUCON,Netherlands,,IFO 380,Diesel 4-Stroke,,750,,7200,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18,7.1,21.75,Caterpillar,Romania,Netherlands,573,Containerships,33
Violetta,Fully Cellular Container,17189,22267,2007,178.57,In Service,Peter Dohle,Peter Dohle,MSC,Madeira,,IFO 380,Diesel 2-Stroke,,1875,3880,16980,,,,,IA,5,,Y,6L70ME-C6.1,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21,10.86,27.6,MAN Energy Solutions,Germany,Germany,1268,Containerships,67.2
TS Hongkong,Fully Cellular Container,15487,19500,2006,168,In Service,TS Lines,TS Lines,TS Lines,Panama,,IFO 180,Diesel 2-Stroke,,1574,,16520,,,,,IA,5,,Y,7RT-flex60C,flex60C,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Wartsila 2-stroke,20,10.2,25.3,CSSC,China P.R.,Taiwan,671C,Containerships,56
Astrosprinter,Fully Cellular Container,7680,9527,2007,141.7,In Service,Nagel & Co,Nagel & Co,W.E.C. Lines,Cyprus,,IFO 380,Diesel 4-Stroke,,809,,9240,,,,,IA,5,,Y,8M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,7.3,20.6,Caterpillar,Netherlands,Germany,223,Containerships,24.7
Pictor J,Fully Cellular Container,10695,12640,2009,139.3,In Service,Jungerhans & Co,Jungerhans & Co,Eimskip,Cyprus,,IFO 380,Diesel 4-Stroke,,925,1600,9600,IFO 380,,,,IA,5,,Y,8L48/60B,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,18.5,8.7,22.8,MAN Energy Solutions,Spain,Germany,703,Containerships,39.5
Fenja,Fully Cellular Container,7520,8700,2003,137.5,In Service,Holwerda Shipmgmt,Holwerda Shipmgmt,Unifeeder,Netherlands,,IFO 180,Diesel 4-Stroke,,822,,8400,Unspec,,,,IA,5,,Y,9M439,M439,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,7.48,21.3,Caterpillar,Germany,Netherlands,1218,Containerships,36.6
Beate,Fully Cellular Container,9981,11200,2005,134.44,In Service,Reederei Rambow,Reederei Rambow,Unifeeder,Germany,Fitted,IFO 380,Diesel 4-Stroke,,868,,8400,,,,,IA,5,,Y,9M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,18.5,8.71,22.7,Caterpillar,Germany,Germany,1257,Containerships,33.3
Valdivia,Fully Cellular Container,17189,22267,2006,178.57,In Service,Peter Dohle,Peter Dohle,MSC,Madeira,,IFO 380,Diesel 2-Stroke,,1856,3880,16980,,,,,IA,5,,Y,6L70ME-C6.1,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21,10.86,27.6,MAN Energy Solutions,Germany,Germany,1273,Containerships,67.2
Hai Su 7,Fully Cellular Container,7545,8241,2006,129.2,In Service,Quanzhou Ansheng,Quanzhou Ansheng,Quanzhou Ansheng,China P.R.,,IFO 380,Diesel 4-Stroke,,698,,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,China P.R.,437-11,Containerships,32
Pacific Ningbo,Fully Cellular Container,7150,8185,2006,129.2,In Service,Silver Maritime,Silver Maritime,,Liberia,,IFO 380,Diesel 4-Stroke,,698,1500,7195,,,,,IA,5,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,20.6,Caterpillar,China P.R.,Singapore,437-13,Containerships,32
