Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Hai Li 7,Bulk Carrier,9512,16279,2009,142.63,In Service,Nanjing Haili,Nanjing Haili,Nanjing Haili,China P.R.,,,Diesel 4-Stroke,,,606,3308,,,,,,0,,Y,X8320ZC8B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,8.2,22,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Wu Jia Zui 68,Bulk Carrier,9512,16279,2009,142.72,In Service,Wujiazui Container,Wujiazui Container,Wujiazui Container,China P.R.,,,Diesel 4-Stroke,,,552,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8.2,22,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Wu Xiang 36,Bulk Carrier,9512,16279,2009,142.6,In Service,Nanjing Wuxiang,Nanjing Wuxiang,Nanjing Wuxiang,China P.R.,,,Diesel 4-Stroke,,,606,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8.2,22,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Hai Li 6,Bulk Carrier,9512,16279,2009,142.8,In Service,Nanjing Haili,Nanjing Haili,Nanjing Haili,China P.R.,,,Diesel 4-Stroke,,,560,3308,,,,,,0,,Y,X8320ZC8B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,8.2,22,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Fu Yun 929,Bulk Carrier,9474,15545,2009,145.24,In Service,Qingdao Shan Gang,Qingdao Shan Gang,Qingdao Shan Gang,China P.R.,,,Diesel 4-Stroke,,,880,3824,,,,,,0,,Y,8PC2.5L,PC2,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Pielstick,,8.2,21,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Song Xin 5 Hao,Bulk Carrier,9284,13850,2009,146.26,In Service,Yida Shpg,Yida Shpg,Yida Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2941,,,,,Category II,1,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,8.28,19.3,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Rui Yuan 16,Bulk Carrier,9271,15000,2011,139.5,In Service,Ruiyuan Shipping,Ruiyuan Shipping,Ruiyuan Shipping,China P.R.,,,Diesel 4-Stroke,,,470,2574,,,,,,0,,Y,6N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,8.19,21,Yanmar,China P.R.,China P.R.,,Bulkers,
Shi Ji Fang Zhou 6,Bulk Carrier,9268,15180,2009,144.58,In Service,Shiji Fangzhou,Shiji Fangzhou,Shiji Fangzhou,China P.R.,,IFO 380,Diesel 4-Stroke,,,660,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8,21,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Xin Zhou 6,Bulk Carrier,9244,14690,2009,144.58,In Service,Ningbo FTZ Cosnavi,Ningbo FTZ Cosnavi,Ningbo FTZ Cosnavi,Panama,,IFO 380,Diesel 4-Stroke,,,,2184,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8,21,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Zheng He 58,Bulk Carrier,9160,14415,2009,144.58,In Service,Qingdao Shunhe Shpg.,Zhenghe Shpg Group,Qingdao Shunhe Shpg.,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2970,,,,,Category II,1,,Y,GN8320Zc6B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8,21,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Xin Zhou 9,Bulk Carrier,9113,15296,2007,144.58,In Service,Ningbo Liping Shippi,Ningbo Liping Shippi,Ningbo Liping Shippi,China P.R.,,IFO 380,Diesel 4-Stroke,,,660,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,8,21,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Xin Hai Cheng 1,Bulk Carrier,9066,13850,2009,146.26,In Service,Fujian Xinhai Shpg.,Fujian Xinhai Shpg.,Fujian Xinhai Shpg.,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2941,,,,,Category II,1,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,8.28,19.3,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Chang Long,Bulk Carrier,8979,13618,2010,139.69,In Service,Chang An Ship Mgmt,Chang An Ship Mgmt,Chang An Ship Mgmt,Panama,,IFO 380,Diesel 4-Stroke,,,,3310,,,,,Category II,1,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,12,7.9,20,Yanmar,China P.R.,China P.R.,218,Bulkers,
Fu Xiang 10,Bulk Carrier,8915,14238,2010,140,In Service,Daishan Gaoxiang,Daishan Gaoxiang,Daishan Gaoxiang,China P.R.,,,Diesel 4-Stroke,,,600,3088,,,,,,0,,Y,X8320ZC6B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,7.9,20,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
MBC Rose,Bulk Carrier,8890,13050,2011,138.6,In Service,Mediterranean Bulk,ESA Group,Mediterranean Bulk,Panama,,IFO 380,Diesel 4-Stroke,,,1008,3310,IFO 380,,,,Category II,1,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,12,7.9,20.4,Yanmar,China P.R.,Italy,ZY1001,Bulkers,
Afina I,Bulk Carrier,8887,12824,2010,138.6,In Service,Transyug Shipping,Transyug Shipping,Transyug Shipping,Malta,,IFO 180,Diesel 4-Stroke,,,1350,4050,IFO 380,,,,Category II,1,,Y,6L38B,38,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 4-stroke,13,7.9,20.4,Wartsila,China P.R.,Ukraine,PL0709,Bulkers,13.5
Egbert Wagenborg,Open Hatch Carrier,8827,14330,2017,149.95,In Service,Wagenborg Shipping,Wagenborg Shipping,Wagenborg Shipping,Netherlands,,IFO 380,Diesel 4-Stroke,,,766,2999,Unspec,,,,IA,5,,Y,6M32C,M32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,MaK,11.5,8.6,15.9,Caterpillar,Netherlands,Netherlands,850,Bulkers,8
Jiu Hua Shan 28,Bulk Carrier,8738,13338,2009,139,In Service,Chizhou Jiuhua,Chizhou Jiuhua,Chizhou Jiuhua,China P.R.,,IFO 380,Diesel 4-Stroke,,,840,2206,,,,,,0,,Y,8320ZCd-8,320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.5,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Yuan Feng 3,Bulk Carrier,8738,12793,2010,139,In Service,Ningbo Yuanfeng,Ningbo Yuanfeng,Ningbo Yuanfeng,China P.R.,,IFO 380,Diesel 4-Stroke,,,,1764,,,,,,0,,Y,8320ZCd-8,320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,11,7.5,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Guang Tong 15,Bulk Carrier,8720,13138,2010,139,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,IFO 380,Diesel 4-Stroke,,,840,2206,,,,,,0,,Y,8320ZCd-8,320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.5,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Xin Xin 99,Bulk Carrier,8712,14223,2010,140.7,In Service,Xinxin Shipg,Xinxin Shipg,Xinxin Shipg,China P.R.,,IFO 380,Diesel 4-Stroke,,,480,2574,,,,,,0,,Y,6N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,7.9,20,Yanmar,China P.R.,China P.R.,,Bulkers,
York 27,Bulk Carrier,8638,13525,2009,120.5,In Service,Jin Teng Shpg,Jin Teng Shpg,Jin Teng Shpg,Belize,,IFO 380,Diesel 4-Stroke,,,,3310,,,,,Category II,1,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,11,8.2,22,Yanmar,China P.R.,Hong Kong,C4088-2,Bulkers,12
Dong Hong Hang 2,Bulk Carrier,8619,13685,2011,137.2,Repairs,Ningbo Donghong,Donghong Group,,Panama,,IFO 380,Diesel 4-Stroke,,,600,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8.05,20.4,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Run Dong 2,Bulk Carrier,8604,13000,2012,120,In Service,HongKong Rundong,Donghong Group,HongKong Rundong,Hong Kong,,IFO 380,Diesel 4-Stroke,,,849,3310,,,,,ID,2,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,12,8.2,22,Yanmar,China P.R.,China P.R.,C4088-5,Bulkers,
Sandra,Bulk Carrier,8604,13325,2009,120.5,In Service,Sandra Steamship,Sandra Steamship,Sandra Steamship,Liberia,,IFO 380,Diesel 4-Stroke,,,861,3310,,,,,ID,2,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,11.5,8.2,22,Yanmar,China P.R.,Liberia,C4088-3,Bulkers,9.5
Run Dong 1,Bulk Carrier,8604,13000,2012,120,In Service,HongKong Rundong,Donghong Group,HongKong Rundong,Hong Kong,,IFO 380,Diesel 4-Stroke,,,849,3310,IFO 380,,,,ID,2,,Y,8N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,12,8.2,22,Yanmar,China P.R.,China P.R.,C4088-4,Bulkers,
Sheng Wei 18,Open Hatch Carrier,8581,12239,2012,138.5,In Service,Gold Glory Intl,Zhejiang GaoXin Shpg,Gold Glory Intl,Hong Kong,,,Diesel 4-Stroke,,,1008,3300,,,,,,0,,Y,6PC2.6,PC2,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Pielstick,12,7.79,20,MAN Energy Solutions,China P.R.,China P.R.,FY200804,Bulkers,
Tian Zhui,Bulk Carrier,8574,13226,2009,141.36,In Service,Yuan Da Shipping,Yuan Da Shipping,Yuan Da Shipping,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2163,,,,,,0,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,7.8,20,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
UBC Canada,Cement Carrier,8559,15053,2010,132,In Service,Intership Navigation,Hartmann AG,United Bulk (UBC),Cyprus,,IFO 180,Diesel 4-Stroke,,,,5000,,,,,IB,4,20,Y,8DKM-28L,DKM,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Daihatsu,14,8.2,22.5,Daihatsu,China P.R.,Germany,HCY-130,Bulkers,20
UBC Chile,Cement Carrier,8559,15053,2011,132,In Service,Intership Navigation,Hartmann AG,United Bulk (UBC),Cyprus,,IFO 180,Diesel 4-Stroke,,,,3800,,,,,IB,4,20,Y,8DK-28,DK,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Daihatsu,14,7.8,22.5,Daihatsu,China P.R.,Germany,HCY-132,Bulkers,20
UBC Cyprus,Cement Carrier,8559,14823,2010,132,In Service,Intership Navigation,Hartmann AG,United Bulk (UBC),Cyprus,,IFO 180,Diesel 4-Stroke,,,,3800,,,,,IB,4,20,Y,8DK-28,DK,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Daihatsu,14,8.2,22.5,Daihatsu,China P.R.,Germany,HCY-131,Bulkers,20
Chun Kai 9,Bulk Carrier,8549,14006,2008,139.7,In Service,Nanjing Chunkai,Nanjing Chunkai,Nanjing Chunkai,China P.R.,,IFO 380,Diesel 4-Stroke,,,660,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,8.05,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Xie Hai Rui Xing,Bulk Carrier,8506,14034,2008,140.68,In Service,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,China P.R.,,,Diesel 4-Stroke,,,450,2574,,,,,,0,,Y,6N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,7.8,20,Yanmar,China P.R.,China P.R.,,Bulkers,
Fu Zhi Da 6,Bulk Carrier,8493,14318,2009,141.18,In Service,Rizhao Fuzhida,Rizhao Fuzhida,Rizhao Fuzhida,China P.R.,,,Diesel 4-Stroke,,,510,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Hong Xin 6,Bulk Carrier,8490,13310,2011,140.68,In Service,Hainan Yuhai Shpg.,Hainan Yuhai Shpg.,Hainan Yuhai Shpg.,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2665,,,,,Category II,1,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Hai Da Hai 2,Bulk Carrier,8450,13801,2007,140.68,In Service,Zhejiang Haida,Zhejiang Haida,Zhejiang Haida,China P.R.,,IFO 380,Diesel 4-Stroke,,,470,2574,,,,,,0,,Y,6N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,7.8,20,Yanmar,China P.R.,China P.R.,,Bulkers,
Xin Zhong Rui 15,Bulk Carrier,8416,13553,2008,140.19,In Service,Dalian Zeliang,Dalian Zeliang,Dalian Zeliang,Tonga,,IFO 380,Diesel 4-Stroke,,,,2648,,,,,,0,,Y,8320ZC12B,320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Nazlican,Bulk Carrier,8383,10900,1978,135.01,In Service,Yenal Gemi,Yenal Gemi,Yenal Gemi,Turkey,,IFO 380,Diesel 2-Stroke,,289,,3897,,,,,IA,5,,Y,6K45GF,K45,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,B. & W.,14,8.4,18.13,MAN Energy Solutions,Sweden,Turkey,443,Bulkers,18
Yong Hang 99,Bulk Carrier,8382,13366,2009,140.19,In Service,Fujian Yonghang,Fujian Yonghang,Fujian Yonghang,China P.R.,,IFO 380,Diesel 4-Stroke,,,552,2500,,,12,,,0,,Y,8DKM-28L,DKM,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Daihatsu,12,7.8,20,Daihatsu,China P.R.,China P.R.,,Bulkers,
Chang Fu Yuan,Bulk Carrier,8376,13505,2009,140.19,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,IFO 380,Diesel 4-Stroke,,,235,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
De Xin Hai 1,Bulk Carrier,8376,13854,2008,140.19,In Service,Changzhou Dexin,Changzhou Dexin,Changzhou Dexin,China P.R.,,IFO 380,Diesel 4-Stroke,,,552,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
An Lan 6,Bulk Carrier,8376,13257,2009,140.19,In Service,Daishan Huaxiang,Daishan Huaxiang,Daishan Huaxiang,China P.R.,,IFO 380,Diesel 4-Stroke,,,588,2795,,,,,,0,,Y,GN8320Zc4B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Yuan Hong Xing,Bulk Carrier,8376,13280,2013,140.19,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,,Diesel 4-Stroke,,,480,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Xin Tian Hai 2,Bulk Carrier,8376,14046,2009,140.19,In Service,Yangzhou Shipping,Yangzhou Shipping,Yangzhou Shipping,China P.R.,,IFO 380,Diesel 4-Stroke,,,470,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Kang Rui 86,Bulk Carrier,8376,14125,2009,140.19,In Service,Nanjing Kangrui,Nanjing Kangrui,Nanjing Kangrui,China P.R.,,,Diesel 4-Stroke,,,608,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Hai Hong Da 89,Bulk Carrier,8376,14156,2009,140.19,In Service,Taizhou Haihong,Taizhou Haihong,Taizhou Haihong,China P.R.,,,Diesel 4-Stroke,,,146,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Chang Lian Hai,Bulk Carrier,8376,13502,2009,140.19,In Service,Changzhou Shpg,Changzhou Shpg,Changzhou Shpg,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Hui Yang 189,Bulk Carrier,8345,13909,2010,140.19,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,IFO 380,Diesel 4-Stroke,,,470,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Hong Pu 96,Bulk Carrier,8344,14068,2009,140.19,In Service,Sanmen Hongda Shpg,Sanmen Hongda Shpg,Sanmen Hongda Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,480,2941,,,,,,0,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,7.8,20,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Zhe Xing Hang 58,Bulk Carrier,8344,13932,2011,140.19,In Service,Wenling Xinghang,Wenling Xinghang,Wenling Xinghang,China P.R.,,,Diesel 4-Stroke,,,470,2970,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,,7.8,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Union Glory,Bulk Carrier,8344,13500,2010,140.19,In Service,Yantai Union Inter,Yantai Union Inter,Yantai Union Inter,Togo,,IFO 380,Diesel 4-Stroke,,,,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,11.5,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Glory Hope 6,Bulk Carrier,8338,13886,2009,140.19,In Service,Ningbo Shenyu,Ningbo Shenyu,Ningbo Shenyu,Panama,,IFO 380,Diesel 4-Stroke,,,501,2500,,,,,,0,,Y,8DKM-28L,DKM,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Daihatsu,,7.8,20,Daihatsu,China P.R.,China P.R.,,Bulkers,
Guang Long 2,Bulk Carrier,8333,14026,2009,140.19,Under Arrest,Ningbo Datang Shpg,Ningbo Datang Shpg,,China P.R.,,,Diesel 4-Stroke,,,470,2941,,,,,,0,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,7.8,20,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Zhong Yu 57,Bulk Carrier,8329,13650,2010,140.19,In Service,Zhongyu Ocean Shpg,Zhongyu Ocean Shpg,Zhongyu Ocean Shpg,Panama,,IFO 380,Diesel 4-Stroke,,,,2626,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Sheng Da 3,Bulk Carrier,8328,13262,2010,141,In Service,Fujian Shengda Shpg,Fujian Shengda Shpg,Fujian Shengda Shpg,China P.R.,,IFO 180,Diesel 4-Stroke,,,,2970,,,,,Category II,1,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,11,7.9,20,Ningbo C.S.I. Power,China P.R.,China P.R.,,Bulkers,
Xie Hai Ying Zhou,Bulk Carrier,8325,13378,2009,140.19,In Service,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,470,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Hong Xing 3,Bulk Carrier,8318,12500,2011,136.28,In Service,Ninghai Changsheng,Ninghai Changsheng,Ninghai Changsheng,China P.R.,,IFO 380,Diesel 4-Stroke,,,553,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,5,20.4,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Hai Li 5,Bulk Carrier,8317,13937,2008,133.2,In Service,Nanjing Haili,Nanjing Haili,Nanjing Haili,China P.R.,,,Diesel 4-Stroke,,,276,2941,,,,,,0,,Y,X8320ZC4B,X320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Jiangsu Antai Power,,7.26,22,Jiangsu Antai Power,China P.R.,China P.R.,,Bulkers,
Yi Chun 3,Bulk Carrier,8317,13350,2008,134.5,In Service,Jiangsu Yichun Shpg,Jiangsu Yichun Grp,Jiangsu Yichun Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2938,,,,,,0,,Y,GN8320Zc14B,GN320,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Ningbo C.S.I. Power,11.5,7.26,22,Ningbo C.S.I. Power,China P.R.,China P.R.,WJZ006,Bulkers,
Xie Hai Zhi Xing,Bulk Carrier,8300,13443,2010,140.19,In Service,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,Zhejiang Xiehai Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,552,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Rui Sheng 6 Hao,Bulk Carrier,8295,13367,2011,140.16,In Service,Ruisheng Shpg,Ruisheng Shpg,Ruisheng Shpg,China P.R.,,,Diesel 4-Stroke,,,720,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.8,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Kumpula,Bulk Carrier,33958,56348,2012,197.08,In Service,ESL Shipping,ASPO PLC,ESL Shipping,Finland,,IFO 380,Diesel 2-Stroke,,,2880,11620,,,,,IA,5,39,Y,7S50MC-C8.2,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.5,13,32.26,MAN Energy Solutions,Vietnam,Finland,S043,Bulkers,33.6
Yue An Yuan 101,Bulk Carrier,8243,13475,2007,140,In Service,Guangdong Yue An,Guangdong Yue An,Guangdong Yue An,China P.R.,,IFO 380,Diesel 4-Stroke,,,470,2665,,,,,,0,,Y,6G32,G32,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Guangzhou Diesel,,7.7,20,Guangzhou Diesel,China P.R.,China P.R.,,Bulkers,
Xin Hai Jin,Bulk Carrier,8236,12197,2012,135,In Service,Shanghai Haiyi Shpg,Anhui Conch Cement,Shanghai Haiyi Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2573,,,,,Category II,1,,Y,6N330-EN,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,7,21,Yanmar,China P.R.,China P.R.,,Bulkers,
Xin Hai Fu,Bulk Carrier,8236,12197,2012,135,In Service,Shanghai Haiyi Shpg,Anhui Conch Cement,Shanghai Haiyi Shpg,China P.R.,,IFO 380,Diesel 4-Stroke,,,,2573,,,,,Category II,1,,Y,6N330,N330,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Yanmar,,7,21,Yanmar,China P.R.,China P.R.,,Bulkers,
Heng Jun 802,Bulk Carrier,8213,13058,2007,140.55,In Service,Maoming Hengjun,Maoming Hengjun,Maoming Hengjun,China P.R.,,,Diesel 4-Stroke,,,480,2868,,,,,,0,,Y,6PC2.5L,PC2,Diesel 4-Stroke,"Handysize Bulkers 10-39,999 dwt",,Pielstick,,7.68,20,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
